ID,Name,Class,Type,CD,Region,Parent,Slug,Lat,Lng,CoordSrc,Pop2021,Pop2016,Dwellings2021,LandKm2,PopSrc,DistWinnipegKM,DistBrandonKM,Score,Gate,DeferReason
MB-UNP-katrime,"Katrime",COMMUNITY,"Community",08,Central Plains,,katrime,50.08167,-98.78944,CGN,,,,,"",120,87,34.4,DEFER,"no grounded population"
MB-UNP-kings-park,"Kings Park",COMMUNITY,"Community",18,Interlake,,kings-park,50.66194,-96.98639,CGN,,,,,"",86,229,34.4,DEFER,"no grounded population"
MB-UNP-kronsgart,"Kronsgart",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,kronsgart,49.27861,-97.84694,CGN,,,,,"",85,164,34.4,DEFER,"no grounded population"
MB-UNP-lester-beach,"Lester Beach",COMMUNITY,"Unincorporated Community",01,Eastman,,lester-beach,50.58583,-96.57556,CGN,,,,,"",87,254,34.4,DEFER,"no grounded population"
MB-UNP-letellier,"Letellier",COMMUNITY,"Community",03,Pembina Valley,,letellier,49.13583,-97.30306,CGN,,,,,"",85,207,34.4,DEFER,"no grounded population"
MB-UNP-mariapolis,"Mariapolis",COMMUNITY,"Local Urban District",04,Pembina Valley,,mariapolis,49.36250,-98.98889,CGN,,,,,"",146,88,34.4,DEFER,"no grounded population"
MB-UNP-medora,"Medora",COMMUNITY,"Community",05,Westman,,medora,49.25472,-100.69611,CGN,,,,,"",266,85,34.4,DEFER,"no grounded population"
MB-UNP-menzie,"Menzie",COMMUNITY,"Community",15,Westman,,menzie,50.53139,-100.49028,CGN,,,,,"",249,85,34.4,DEFER,"no grounded population"
MB-UNP-napinka,"Napinka",COMMUNITY,"Community",05,Westman,,napinka,49.32250,-100.84111,CGN,,,,,"",274,87,34.4,DEFER,"no grounded population"
MB-UNP-oakland,"Oakland",COMMUNITY,"Community",09,Central Plains,,oakland,50.10750,-98.31889,CGN,,,,,"",88,120,34.4,DEFER,"no grounded population"
MB-UNP-onanole,"Onanole",COMMUNITY,"Community",15,Westman,,onanole,50.62250,-99.96806,CGN,,,,,"",217,86,34.4,DEFER,"no grounded population"
MB-UNP-pelican-beach,"Pelican Beach",COMMUNITY,"Community",18,Interlake,,pelican-beach,50.65333,-96.98139,CGN,,,,,"",85,229,34.4,DEFER,"no grounded population"
MB-UNP-plumas,"Plumas",COMMUNITY,"Local Urban District",15,Westman,,plumas,50.38472,-99.08639,CGN,,,,,"",149,86,34.4,DEFER,"no grounded population"
MB-UNP-sandilands,"Sandilands",COMMUNITY,"Community",02,Eastman,,sandilands,49.32444,-96.29639,CGN,,,,,"",88,270,34.4,DEFER,"no grounded population"
MB-UNP-st-joseph,"St. Joseph",COMMUNITY,"Community",03,Pembina Valley,,st-joseph,49.13361,-97.39056,CGN,,,,,"",87,201,34.4,DEFER,"no grounded population"
MB-UNP-vestfold,"Vestfold",COMMUNITY,"Unincorporated Community",18,Interlake,,vestfold,50.58278,-97.73000,CGN,,,,,"",87,178,34.4,DEFER,"no grounded population"
MB-UNP-wakopa,"Wakopa",COMMUNITY,"Unincorporated Community",05,Westman,,wakopa,49.08167,-99.84361,CGN,,,,,"",215,86,34.4,DEFER,"no grounded population"
MB-UNP-woodmore,"Woodmore",COMMUNITY,"Unincorporated Community",02,Eastman,,woodmore,49.13444,-96.89028,CGN,,,,,"",86,235,34.4,DEFER,"no grounded population"
MB-4619068,"Crane River 51",CSD,"Indian Reserve",19,Northern Manitoba,,crane-river-51,,,,438,444,130,35.97,"StatCan 98-10-0002",,,34.3,DEFER,"no verified coordinates"
MB-UNP-baynham,"Baynham",COMMUNITY,"Unincorporated Community",02,Eastman,,baynham,49.31556,-96.26250,CGN,,,,,"",90,272,34.3,DEFER,"no grounded population"
MB-UNP-bede,"Bede",COMMUNITY,"Unincorporated Community",05,Westman,,bede,49.39889,-100.96861,CGN,,,,,"",281,89,34.3,DEFER,"no grounded population"
MB-UNP-bender,"Bender",COMMUNITY,"Unincorporated Community",18,Interlake,,bender,50.68417,-97.47889,CGN,,,,,"",91,199,34.3,DEFER,"no grounded population"
MB-UNP-beulah,"Beulah",COMMUNITY,"Community",15,Westman,,beulah,50.26056,-101.03667,CGN,,,,,"",281,90,34.3,DEFER,"no grounded population"
MB-UNP-belair,"Bélair",COMMUNITY,"Community",01,Eastman,,belair,50.60556,-96.55444,CGN,,,,,"",89,256,34.3,DEFER,"no grounded population"
MB-UNP-colby,"Colby",COMMUNITY,"Unincorporated Community",15,Westman,,colby,50.44639,-99.08861,CGN,,,,,"",152,91,34.3,DEFER,"no grounded population"
MB-UNP-delta-beach,"Delta Beach",COMMUNITY,"Community",09,Central Plains,,delta-beach,50.18667,-98.32028,CGN,,,,,"",90,122,34.3,DEFER,"no grounded population"
MB-UNP-dry-river,"Dry River",COMMUNITY,"Unincorporated Community",04,Pembina Valley,,dry-river,49.31833,-99.02056,CGN,,,,,"",150,89,34.3,DEFER,"no grounded population"
MB-UNP-hadashville,"Hadashville",COMMUNITY,"Community",01,Eastman,,hadashville,49.67667,-95.90750,CGN,,,,,"",92,291,34.3,DEFER,"no grounded population"
MB-UNP-hamburg,"Hamburg",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,hamburg,49.21500,-97.79722,CGN,,,,,"",89,171,34.3,DEFER,"no grounded population"
MB-UNP-indian-springs,"Indian Springs",COMMUNITY,"Unincorporated Community",04,Pembina Valley,,indian-springs,49.38917,-98.90889,CGN,,,,,"",139,91,34.3,DEFER,"no grounded population"
MB-UNP-kelloe,"Kelloe",COMMUNITY,"Community",16,Parkland,,kelloe,50.47694,-100.76611,CGN,,,,,"",266,91,34.3,DEFER,"no grounded population"
MB-UNP-lavenham,"Lavenham",COMMUNITY,"Community",09,Central Plains,,lavenham,49.79611,-98.71944,CGN,,,,,"",114,88,34.3,DEFER,"no grounded population"
MB-UNP-lena,"Lena",COMMUNITY,"Community",05,Westman,,lena,49.07111,-99.66167,CGN,,,,,"",204,89,34.3,DEFER,"no grounded population"
MB-UNP-oakburn,"Oakburn",COMMUNITY,"Community",15,Westman,,oakburn,50.56528,-100.57889,CGN,,,,,"",256,91,34.3,DEFER,"no grounded population"
MB-UNP-reeder,"Reeder",COMMUNITY,"Community",06,Westman,,reeder,50.10694,-101.14806,CGN,,,,,"",288,90,34.3,DEFER,"no grounded population"
MB-UNP-reston,"Reston",COMMUNITY,"Local Urban District",06,Westman,,reston,49.55750,-101.09333,CGN,,,,,"",287,88,34.3,DEFER,"no grounded population"
MB-UNP-riverland,"Riverland",COMMUNITY,"Unincorporated Community",01,Eastman,,riverland,50.25250,-95.99278,CGN,,,,,"",91,286,34.3,DEFER,"no grounded population"
MB-UNP-rosebank,"Rosebank",COMMUNITY,"Community",03,Pembina Valley,,rosebank,49.37056,-98.11333,CGN,,,,,"",91,143,34.3,DEFER,"no grounded population"
MB-UNP-scotts-hill,"Scotts Hill",COMMUNITY,"Unincorporated Community",01,Eastman,,scotts-hill,49.96889,-95.89083,CGN,,,,,"",90,291,34.3,DEFER,"no grounded population"
MB-UNP-smith-hill,"Smith Hill",COMMUNITY,"Unincorporated Community",05,Westman,,smith-hill,49.08861,-99.55056,CGN,,,,,"",196,89,34.3,DEFER,"no grounded population"
MB-UNP-stephenfield,"Stephenfield",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,stephenfield,49.50278,-98.25000,CGN,,,,,"",91,128,34.3,DEFER,"no grounded population"
MB-UNP-wisla,"Wisla",COMMUNITY,"Unincorporated Community",15,Westman,,wisla,50.59583,-100.39250,CGN,,,,,"",244,89,34.3,DEFER,"no grounded population"
MB-UNP-woodside,"Woodside",COMMUNITY,"Community",08,Central Plains,,woodside,50.18139,-98.77722,CGN,,,,,"",121,92,34.3,DEFER,"no grounded population"
MB-UNP-beaver,"Beaver",COMMUNITY,"Unincorporated Community",08,Central Plains,,beaver,50.06056,-98.69417,CGN,,,,,"",113,93,34.2,DEFER,"no grounded population"
MB-UNP-berlo,"Berlo",COMMUNITY,"Unincorporated Community",18,Interlake,,berlo,50.74306,-97.09944,CGN,,,,,"",94,226,34.2,DEFER,"no grounded population"
MB-UNP-camp-morton,"Camp Morton",COMMUNITY,"Unincorporated Community",18,Interlake,,camp-morton,50.71722,-96.98917,CGN,,,,,"",92,231,34.2,DEFER,"no grounded population"
MB-UNP-caye,"Caye",COMMUNITY,"Unincorporated Community",08,Central Plains,,caye,49.98111,-98.66472,CGN,,,,,"",110,93,34.2,DEFER,"no grounded population"
MB-UNP-crawford-park,"Crawford Park",COMMUNITY,"Unincorporated Community",15,Westman,,crawford-park,50.68333,-100.08639,CGN,,,,,"",227,93,34.2,DEFER,"no grounded population"
MB-UNP-crescent-bay,"Crescent Bay",COMMUNITY,"Unincorporated Community",01,Eastman,,crescent-bay,50.33167,-96.02556,CGN,,,,,"",93,285,34.2,DEFER,"no grounded population"
MB-UNP-cromer,"Cromer",COMMUNITY,"Community",06,Westman,,cromer,49.73139,-101.23500,CGN,,,,,"",294,93,34.2,DEFER,"no grounded population"
MB-UNP-darwin,"Darwin",COMMUNITY,"Unincorporated Community",01,Eastman,,darwin,49.92806,-95.83194,CGN,,,,,"",94,295,34.2,DEFER,"no grounded population"
MB-UNP-ewart,"Ewart",COMMUNITY,"Unincorporated Community",06,Westman,,ewart,49.64667,-101.21611,CGN,,,,,"",294,94,34.2,DEFER,"no grounded population"
MB-UNP-fredensthal,"Fredensthal",COMMUNITY,"Community",03,Pembina Valley,,fredensthal,49.04333,-97.07556,CGN,,,,,"",95,226,34.2,DEFER,"no grounded population"
MB-UNP-fredensthal-west,"Fredensthal West",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,fredensthal-west,49.04583,-97.17444,CGN,,,,,"",94,220,34.2,DEFER,"no grounded population"
MB-UNP-fulton,"Fulton",COMMUNITY,"Unincorporated Community",09,Central Plains,,fulton,50.11472,-98.37583,CGN,,,,,"",92,116,34.2,DEFER,"no grounded population"
MB-UNP-greenfarm,"Greenfarm",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,greenfarm,49.20722,-97.85667,CGN,,,,,"",92,167,34.2,DEFER,"no grounded population"
MB-UNP-horod,"Horod",COMMUNITY,"Unincorporated Community",15,Westman,,horod,50.65361,-100.29861,CGN,,,,,"",240,93,34.2,DEFER,"no grounded population"
MB-UNP-juno,"Juno",COMMUNITY,"Unincorporated Community",01,Eastman,,juno,49.82778,-95.86056,CGN,,,,,"",92,293,34.2,DEFER,"no grounded population"
MB-UNP-kelwood,"Kelwood",COMMUNITY,"Local Urban District",17,Parkland,,kelwood,50.62472,-99.46167,CGN,,,,,"",184,93,34.2,DEFER,"no grounded population"
MB-UNP-kerry,"Kerry",COMMUNITY,"Unincorporated Community",01,Eastman,,kerry,49.39750,-96.10389,CGN,,,,,"",93,282,34.2,DEFER,"no grounded population"
MB-UNP-lake-forest,"Lake Forest",COMMUNITY,"Community",18,Interlake,,lake-forest,50.73944,-96.98944,CGN,,,,,"",94,232,34.2,DEFER,"no grounded population"
MB-UNP-linklater,"Linklater",COMMUNITY,"Unincorporated Community",06,Westman,,linklater,49.56222,-101.19028,CGN,,,,,"",294,95,34.2,DEFER,"no grounded population"
MB-UNP-markland,"Markland",COMMUNITY,"Unincorporated Community",18,Interlake,,markland,50.63889,-97.73861,CGN,,,,,"",93,180,34.2,DEFER,"no grounded population"
MB-UNP-medika,"Medika",COMMUNITY,"Unincorporated Community",01,Eastman,,medika,49.73778,-95.87778,CGN,,,,,"",92,293,34.2,DEFER,"no grounded population"
MB-UNP-meleb,"Meleb",COMMUNITY,"Community",18,Interlake,,meleb,50.72861,-97.21667,CGN,,,,,"",93,217,34.2,DEFER,"no grounded population"
MB-UNP-narcisse,"Narcisse",COMMUNITY,"Community",18,Interlake,,narcisse,50.68333,-97.52972,CGN,,,,,"",92,195,34.2,DEFER,"no grounded population"
MB-UNP-neubergthal,"Neubergthal",COMMUNITY,"Community",03,Pembina Valley,,neubergthal,49.07472,-97.48111,CGN,,,,,"",95,198,34.2,DEFER,"no grounded population"
MB-UNP-neveton,"Neveton",COMMUNITY,"Unincorporated Community",18,Interlake,,neveton,50.66750,-97.65972,CGN,,,,,"",94,187,34.2,DEFER,"no grounded population"
MB-UNP-oak-point,"Oak Point",COMMUNITY,"Community",18,Interlake,,oak-point,50.50611,-98.02917,CGN,,,,,"",93,155,34.2,DEFER,"no grounded population"
MB-UNP-old-altona,"Old Altona",COMMUNITY,"Community",03,Pembina Valley,,old-altona,49.09250,-97.55889,CGN,,,,,"",94,192,34.2,DEFER,"no grounded population"
MB-UNP-overstoneville,"Overstoneville",COMMUNITY,"Unincorporated Community",02,Eastman,,overstoneville,49.07500,-96.88167,CGN,,,,,"",93,238,34.2,DEFER,"no grounded population"
MB-UNP-ridgeville,"Ridgeville",COMMUNITY,"Community",02,Eastman,,ridgeville,49.06583,-97.01194,CGN,,,,,"",93,229,34.2,DEFER,"no grounded population"
MB-UNP-rogers,"Rogers",COMMUNITY,"Unincorporated Community",15,Westman,,rogers,50.62139,-100.48417,CGN,,,,,"",251,94,34.2,DEFER,"no grounded population"
MB-UNP-skelding,"Skelding",COMMUNITY,"Unincorporated Community",09,Central Plains,,skelding,49.93361,-98.42361,CGN,,,,,"",92,110,34.2,DEFER,"no grounded population"
MB-UNP-sommerfeld,"Sommerfeld",COMMUNITY,"Community",03,Pembina Valley,,sommerfeld,49.07194,-97.44833,CGN,,,,,"",94,200,34.2,DEFER,"no grounded population"
MB-UNP-swan-lake-reserve,"Swan Lake Reserve",COMMUNITY,"Community",04,Pembina Valley,,swan-lake-reserve,49.38750,-98.88472,CGN,,,,,"",138,92,34.2,DEFER,"no grounded population"
MB-UNP-tenby,"Tenby",COMMUNITY,"Community",17,Parkland,,tenby,50.49972,-99.12750,CGN,,,,,"",157,93,34.2,DEFER,"no grounded population"
MB-UNP-tolstoi,"Tolstoi",COMMUNITY,"Community",02,Eastman,,tolstoi,49.07444,-96.81111,CGN,,,,,"",94,243,34.2,DEFER,"no grounded population"
MB-UNP-uno,"Uno",COMMUNITY,"Community",15,Westman,,uno,50.24056,-101.11194,CGN,,,,,"",286,94,34.2,DEFER,"no grounded population"
MB-UNP-vita,"Vita",COMMUNITY,"Local Urban District",01,Eastman,,vita,49.13389,-96.56139,CGN,,,,,"",94,257,34.2,DEFER,"no grounded population"
MB-UNP-albert-beach,"Albert Beach",COMMUNITY,"Unincorporated Community",01,Eastman,,albert-beach,50.68056,-96.51361,CGN,,,,,"",98,261,34.1,DEFER,"no grounded population"
MB-UNP-altbergthal,"Altbergthal",COMMUNITY,"Community",03,Pembina Valley,,altbergthal,49.09167,-97.60972,CGN,,,,,"",96,189,34.1,DEFER,"no grounded population"
MB-UNP-bagot,"Bagot",COMMUNITY,"Community",08,Central Plains,,bagot,49.96917,-98.63000,CGN,,,,,"",107,95,34.1,DEFER,"no grounded population"
MB-UNP-birdtail-sioux,"Birdtail Sioux",COMMUNITY,"Community",15,Westman,,birdtail-sioux,50.26667,-101.15000,CGN,,,,,"",289,97,34.1,DEFER,"no grounded population"
MB-UNP-bloom,"Bloom",COMMUNITY,"Unincorporated Community",09,Central Plains,,bloom,49.97889,-98.49111,CGN,,,,,"",97,105,34.1,DEFER,"no grounded population"
MB-UNP-blumengart,"Blumengart",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,blumengart,49.13278,-97.79583,CGN,,,,,"",97,175,34.1,DEFER,"no grounded population"
MB-UNP-brewster-bay,"Brewster Bay",COMMUNITY,"Community",18,Interlake,,brewster-bay,50.77278,-96.98861,CGN,,,,,"",98,234,34.1,DEFER,"no grounded population"
MB-UNP-broomhill,"Broomhill",COMMUNITY,"Unincorporated Community",05,Westman,,broomhill,49.39306,-101.08750,CGN,,,,,"",290,96,34.1,DEFER,"no grounded population"
MB-UNP-burnside,"Burnside",COMMUNITY,"Unincorporated Community",09,Central Plains,,burnside,49.96694,-98.46194,CGN,,,,,"",95,107,34.1,DEFER,"no grounded population"
MB-UNP-gardenton,"Gardenton",COMMUNITY,"Community",01,Eastman,,gardenton,49.08694,-96.69500,CGN,,,,,"",95,250,34.1,DEFER,"no grounded population"
MB-UNP-glen-bay,"Glen Bay",COMMUNITY,"Community",18,Interlake,,glen-bay,50.76194,-96.98139,CGN,,,,,"",97,234,34.1,DEFER,"no grounded population"
MB-UNP-glenella,"Glenella",COMMUNITY,"Local Urban District",17,Parkland,,glenella,50.55694,-99.19278,CGN,,,,,"",164,95,34.1,DEFER,"no grounded population"
MB-UNP-gnadenfeld,"Gnadenfeld",COMMUNITY,"Community",03,Pembina Valley,,gnadenfeld,49.07389,-97.52667,CGN,,,,,"",96,195,34.1,DEFER,"no grounded population"
MB-UNP-goodlands,"Goodlands",COMMUNITY,"Community",05,Westman,,goodlands,49.09444,-100.60389,CGN,,,,,"",266,96,34.1,DEFER,"no grounded population"
MB-UNP-halbstadt,"Halbstadt",COMMUNITY,"Community",03,Pembina Valley,,halbstadt,49.04556,-97.37000,CGN,,,,,"",96,207,34.1,DEFER,"no grounded population"
MB-UNP-hillside-beach,"Hillside Beach",COMMUNITY,"Unincorporated Community",01,Eastman,,hillside-beach,50.66833,-96.56361,CGN,,,,,"",95,257,34.1,DEFER,"no grounded population"
MB-UNP-lake-audy,"Lake Audy",COMMUNITY,"Unincorporated Community",15,Westman,,lake-audy,50.71167,-100.22861,CGN,,,,,"",237,98,34.1,DEFER,"no grounded population"
MB-UNP-loch-woods,"Loch Woods",COMMUNITY,"Community",18,Interlake,,loch-woods,50.74833,-96.98639,CGN,,,,,"",95,233,34.1,DEFER,"no grounded population"
MB-UNP-lonesand,"Lonesand",COMMUNITY,"Unincorporated Community",01,Eastman,,lonesand,49.22306,-96.30500,CGN,,,,,"",96,272,34.1,DEFER,"no grounded population"
MB-UNP-longburn,"Longburn",COMMUNITY,"Unincorporated Community",09,Central Plains,,longburn,50.11500,-98.46444,CGN,,,,,"",98,110,34.1,DEFER,"no grounded population"
MB-UNP-ness-country,"Ness Country",COMMUNITY,"Community",18,Interlake,,ness-country,50.75417,-96.98306,CGN,,,,,"",96,234,34.1,DEFER,"no grounded population"
MB-UNP-otto,"Otto",COMMUNITY,"Unincorporated Community",18,Interlake,,otto,50.65806,-97.81583,CGN,,,,,"",98,176,34.1,DEFER,"no grounded population"
MB-UNP-plage-albert,"Plage Albert",COMMUNITY,"Unincorporated Community",01,Eastman,,plage-albert,50.68056,-96.51361,CGN,,,,,"",98,261,34.1,DEFER,"no grounded population"
MB-UNP-reinfeld,"Reinfeld",COMMUNITY,"Community",03,Pembina Valley,,reinfeld,49.17778,-97.88556,CGN,,,,,"",96,167,34.1,DEFER,"no grounded population"
MB-UNP-roseisle,"Roseisle",COMMUNITY,"Community",03,Pembina Valley,,roseisle,49.50000,-98.34417,CGN,,,,,"",97,122,34.1,DEFER,"no grounded population"
MB-UNP-rossendale,"Rossendale",COMMUNITY,"Community",09,Central Plains,,rossendale,49.82667,-98.61944,CGN,,,,,"",106,95,34.1,DEFER,"no grounded population"
MB-UNP-silberfeld,"Silberfeld",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,silberfeld,49.04556,-97.50556,CGN,,,,,"",98,198,34.1,DEFER,"no grounded population"
MB-UNP-stockport,"Stockport",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,stockport,49.02778,-97.12139,CGN,,,,,"",96,224,34.1,DEFER,"no grounded population"
MB-UNP-swan-lake,"Swan Lake",COMMUNITY,"Local Urban District",04,Pembina Valley,,swan-lake,49.41167,-98.79139,CGN,,,,,"",131,97,34.1,DEFER,"no grounded population"
MB-UNP-traverse-bay,"Traverse Bay",COMMUNITY,"Unincorporated Community",01,Eastman,,traverse-bay,50.67333,-96.48556,CGN,,,,,"",98,263,34.1,DEFER,"no grounded population"
MB-UNP-westroc,"Westroc",COMMUNITY,"Unincorporated Community",08,Central Plains,,westroc,50.15361,-98.66806,CGN,,,,,"",113,98,34.1,DEFER,"no grounded population"
MB-UNP-willen,"Willen",COMMUNITY,"Community",06,Westman,,willen,50.16806,-101.21694,CGN,,,,,"",293,97,34.1,DEFER,"no grounded population"
MB-UNP-willowview,"Willowview",COMMUNITY,"Unincorporated Community",18,Interlake,,willowview,50.70528,-97.60083,CGN,,,,,"",96,192,34.1,DEFER,"no grounded population"
MB-UNP-arnes,"Arnes",COMMUNITY,"Community",18,Interlake,,arnes,50.80194,-96.99389,CGN,,,,,"",101,235,34,DEFER,"no grounded population"
MB-UNP-bay-shore-heights,"Bay Shore Heights",COMMUNITY,"Unincorporated Community",18,Interlake,,bay-shore-heights,50.78750,-96.99250,CGN,,,,,"",100,235,34,DEFER,"no grounded population"
MB-UNP-butler,"Butler",COMMUNITY,"Community",06,Westman,,butler,49.79528,-101.36056,CGN,,,,,"",303,101,34,DEFER,"no grounded population"
MB-UNP-caliento,"Caliento",COMMUNITY,"Community",01,Eastman,,caliento,49.13361,-96.41500,CGN,,,,,"",99,267,34,DEFER,"no grounded population"
MB-UNP-clarkleigh,"Clarkleigh",COMMUNITY,"Unincorporated Community",18,Interlake,,clarkleigh,50.59444,-98.01444,CGN,,,,,"",100,161,34,DEFER,"no grounded population"
MB-UNP-cranmer,"Cranmer",COMMUNITY,"Unincorporated Community",05,Westman,,cranmer,49.09528,-100.69028,CGN,,,,,"",271,99,34,DEFER,"no grounded population"
MB-UNP-dakota-plains,"Dakota Plains",COMMUNITY,"Community",09,Central Plains,,dakota-plains,49.81667,-98.52639,CGN,,,,,"",100,102,34,DEFER,"no grounded population"
MB-UNP-dundonald,"Dundonald",COMMUNITY,"Unincorporated Community",09,Central Plains,,dundonald,50.07583,-98.49556,CGN,,,,,"",99,107,34,DEFER,"no grounded population"
MB-UNP-ebor,"Ebor",COMMUNITY,"Community",06,Westman,,ebor,49.74111,-101.33194,CGN,,,,,"",301,100,34,DEFER,"no grounded population"
MB-UNP-edenburg,"Edenburg",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,edenburg,49.01611,-97.48639,CGN,,,,,"",101,201,34,DEFER,"no grounded population"
MB-UNP-edwin,"Edwin",COMMUNITY,"Community",09,Central Plains,,edwin,49.88944,-98.51500,CGN,,,,,"",99,103,34,DEFER,"no grounded population"
MB-UNP-emerson-junction,"Emerson Junction",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,emerson-junction,49.01000,-97.23583,CGN,,,,,"",99,217,34,DEFER,"no grounded population"
MB-UNP-five-corners,"Five Corners",COMMUNITY,"Unincorporated Community",03,Pembina Valley,,five-corners,49.42806,-98.31861,CGN,,,,,"",100,126,34,DEFER,"no grounded population"
MB-UNP-fort-alexander,"Fort Alexander",COMMUNITY,"Community",19,Northern Manitoba,,fort-alexander,50.60889,-96.29556,CGN,,,,,"",99,273,34,DEFER,"no grounded population"
MB-UNP-friedensruh,"Friedensruh",COMMUNITY,"Community",03,Pembina Valley,,friedensruh,49.13361,-97.86833,CGN,,,,,"",100,170,34,DEFER,"no grounded population"
MB-UNP-glencairn,"Glencairn",COMMUNITY,"Community",17,Parkland,,glencairn,50.65250,-99.30556,CGN,,,,,"",176,100,34,DEFER,"no grounded population"
MB-UNP-gnadenthal,"Gnadenthal",COMMUNITY,"Community",03,Pembina Valley,,gnadenthal,49.09806,-97.79694,CGN,,,,,"",101,177,34,DEFER,"no grounded population"
MB-UNP-grass-river,"Grass River",COMMUNITY,"Unincorporated Community",08,Central Plains,,grass-river,50.52083,-98.99972,CGN,,,,,"",150,101,34,DEFER,"no grounded population"
MB-UNP-lee-river,"Lee River",COMMUNITY,"Community",01,Eastman,,lee-river,50.29111,-95.87194,CGN,,,,,"",101,295,34,DEFER,"no grounded population"
MB-UNP-mather,"Mather",COMMUNITY,"Local Urban District",04,Pembina Valley,,mather,49.09889,-99.19111,CGN,,,,,"",173,100,34,DEFER,"no grounded population"
MB-UNP-mcarthur-falls,"McArthur Falls",COMMUNITY,"Unincorporated Community",01,Eastman,,mcarthur-falls,50.39778,-95.99639,CGN,,,,,"",99,288,34,DEFER,"no grounded population"
MB-UNP-metigoshe,"Metigoshe",COMMUNITY,"Unincorporated Community",05,Westman,,metigoshe,49.00056,-100.35278,CGN,,,,,"",253,99,34,DEFER,"no grounded population"
MB-UNP-norgate,"Norgate",COMMUNITY,"Unincorporated Community",17,Parkland,,norgate,50.68306,-99.46944,CGN,,,,,"",187,99,34,DEFER,"no grounded population"
MB-UNP-olha,"Olha",COMMUNITY,"Unincorporated Community",16,Parkland,,olha,50.66889,-100.55528,CGN,,,,,"",258,101,34,DEFER,"no grounded population"
MB-UNP-otter-falls,"Otter Falls",COMMUNITY,"Unincorporated Community",01,Eastman,,otter-falls,50.14667,-95.81056,CGN,,,,,"",99,298,34,DEFER,"no grounded population"
MB-UNP-prawda,"Prawda",COMMUNITY,"Community",01,Eastman,,prawda,49.65083,-95.79361,CGN,,,,,"",100,299,34,DEFER,"no grounded population"
MB-UNP-rembrandt,"Rembrandt",COMMUNITY,"Community",18,Interlake,,rembrandt,50.80222,-97.21556,CGN,,,,,"",101,221,34,DEFER,"no grounded population"
MB-UNP-rignold,"Rignold",COMMUNITY,"Unincorporated Community",09,Central Plains,,rignold,50.01972,-98.51389,CGN,,,,,"",99,105,34,DEFER,"no grounded population"
MB-UNP-seech,"Seech",COMMUNITY,"Unincorporated Community",15,Westman,,seech,50.68250,-100.43694,CGN,,,,,"",250,99,34,DEFER,"no grounded population"
MB-UNP-silver-falls,"Silver Falls",COMMUNITY,"Community",01,Eastman,,silver-falls,50.51500,-96.09889,CGN,,,,,"",101,284,34,DEFER,"no grounded population"
MB-UNP-sinclair,"Sinclair",COMMUNITY,"Community",06,Westman,,sinclair,49.56917,-101.28778,CGN,,,,,"",300,101,34,DEFER,"no grounded population"
MB-UNP-solsgirth,"Solsgirth",COMMUNITY,"Community",16,Parkland,,solsgirth,50.49028,-100.91389,CGN,,,,,"",277,99,34,DEFER,"no grounded population"
MB-UNP-spruce-bay-heights,"Spruce Bay Heights",COMMUNITY,"Community",18,Interlake,,spruce-bay-heights,50.79111,-96.98111,CGN,,,,,"",100,235,34,DEFER,"no grounded population"
MB-UNP-spruce-sands,"Spruce Sands",COMMUNITY,"Unincorporated Community",18,Interlake,,spruce-sands,50.78500,-96.98444,CGN,,,,,"",100,235,34,DEFER,"no grounded population"
MB-UNP-st-georges,"St-Georges",COMMUNITY,"Community",01,Eastman,,st-georges,50.53944,-96.14889,CGN,,,,,"",100,281,34,DEFER,"no grounded population"
MB-UNP-st-labre,"St. Labre",COMMUNITY,"Community",01,Eastman,,st-labre,49.33278,-96.03528,CGN,,,,,"",101,288,34,DEFER,"no grounded population"
