Community_ID,Name,CGN_Generic,County,Region,Latitude,Longitude,Status,Defer_Reason,Data_Sources
NB-C-0001,Aboushagan Road,Locality,Westmorland,Greater Moncton & Southeast,45.98466,-64.352993,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0122,Belleisle Creek,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.719025,-65.750602,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0123,Belleville,Dispersed Rural Community,Carleton,Capital & River Valley,46.203288,-67.701534,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0124,Belliveau Village,Urban Community,Westmorland,Greater Moncton & Southeast,45.940278,-64.6125,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0125,Bells Mills,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.62732,-64.79912,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0126,Belmont,Suburban Community,Saint John,Fundy & Greater Saint John,45.285614,-66.1576,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0127,Belyeas Cove,Dispersed Rural Community,Queens,Capital & River Valley,45.714812,-66.002325,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0128,Ben Lomond,Dispersed Rural Community,Saint John,Fundy & Greater Saint John,45.333333,-65.9,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0129,Benjamin River,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.959663,-66.165003,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0130,Benoit,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.48648,-64.961039,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0131,Benson Corner,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,45.218013,-67.195088,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0132,Benton,Dispersed Rural Community,Carleton,Capital & River Valley,45.987074,-67.608936,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0133,Berry Mills,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.109712,-64.936889,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0134,Berry Mills Heights,Urban Community,Westmorland,Greater Moncton & Southeast,46.1,-64.85,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0135,Berryton,Dispersed Rural Community,Albert,Greater Moncton & Southeast,45.889663,-64.875127,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0136,Berwick,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.778461,-65.595984,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0137,Bethel,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,45.158566,-66.915494,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0138,Bettsburg,Dispersed Rural Community,Northumberland,Miramichi River Region,46.466667,-66.25,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0139,Beulah,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.618247,-66.008134,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0140,Big Cove,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.585534,-64.985716,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0141,Big Cove,Dispersed Rural Community,Queens,Capital & River Valley,45.760479,-65.944247,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0142,Big Hole,Dispersed Rural Community,Northumberland,Miramichi River Region,47.04083,-65.82947,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0143,Big Hole Brook,Dispersed Rural Community,Northumberland,Miramichi River Region,46.577334,-66.211184,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0144,Big River,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.578622,-65.665266,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0145,Biggar Ridge,Dispersed Rural Community,Carleton,Capital & River Valley,46.544915,-67.281905,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0146,Birch Ridge,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.737966,-67.473714,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0147,Birch Ridge,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.3161,-65.116356,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0148,Birdton,Dispersed Rural Community,York,Capital & River Valley,46.11183,-66.821404,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0149,Black Beach,Locality,Saint John,Fundy & Greater Saint John,45.152659,-66.225274,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0150,Black Point,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.940377,-66.10933,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0151,Black River,Dispersed Rural Community,Saint John,Fundy & Greater Saint John,45.272703,-65.777055,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0152,Black River,Dispersed Rural Community,Northumberland,Miramichi River Region,46.969045,-65.329453,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0153,Black River Bridge,Dispersed Rural Community,Northumberland,Miramichi River Region,47,-65.283333,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0154,Black River Road,Dispersed Rural Community,Saint John,Fundy & Greater Saint John,45.262058,-65.970993,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0155,Black Rock,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.749161,-65.231671,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0156,Blackland,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.974695,-66.239023,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0157,Blackland,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,45.224529,-67.278939,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0158,Blair Athol,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.944208,-66.553111,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0159,Blairs,Neighbourhood,Kings,Fundy & Greater Saint John,45.429856,-65.944891,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0160,Blaney Ridge,Dispersed Rural Community,York,Capital & River Valley,45.795327,-67.150841,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0161,Block 14,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.751701,-65.328473,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0162,Bloomfield,Dispersed Rural Community,Carleton,Capital & River Valley,46.320371,-67.759157,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0163,Bloomfield,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.576601,-65.754312,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0164,Bloomfield Ridge,Dispersed Rural Community,York,Capital & River Valley,46.482786,-66.485788,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0165,Bloomfield Ridge,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.563527,-65.68573,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0166,Blowdown,Dispersed Rural Community,Carleton,Capital & River Valley,46.0284,-67.760267,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0167,Blue Bell Corner,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.942277,-67.615382,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0168,Blue Hill,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.6309,-67.774547,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0169,Blue Mountain Bend,Dispersed Rural Community,Victoria,Northwest & Madawaska,47.094178,-67.270521,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0170,Blue Mountain Settlement,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.547427,-65.672853,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
